house_index,bedrooms,bathrooms,toilets,property_type,property_subtype,locality,postal_code,street,number,box,apptFloor,totalfloorCount,latitude,longitude,kitchen,facades,furnished,terrace,terraceSurface,fireplace,fireplaceCount,garden,gardenSurface,pool,landSurface,livingArea,buildingState,constructionYear,cadastralIncome,price,nearest_transport,nearest_school,nearest_supermarket,mobib_score
1017,2.0,1.0,1.0,APARTMENT,APARTMENT,BOOM,2850,Antwerpsestraat,556,9,2.0,,51.1048581,4.369644699999999,0.0,,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,88.0,TO_BE_DONE_UP,1966.0,624.0,199000.0,576.3067549697304,1703.476855694257,1271.6954685346282,7.248142777221102
1018,0.0,1.0,1.0,APARTMENT,APARTMENT,Blankenberge,8370,Casinostraat,16,B76,7.0,9.0,51.3165262,3.1308009,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.0,AS_NEW,1959.0,396.0,129000.0,364.12481903571467,790.8258659257718,275.2060138167125,8.803812321457391
1020,4.0,3.0,,HOUSE,VILLA,Schilde,2970,Seringenlaan,17,,,,51.237019,4.5562779,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5014.0,350.0,AS_NEW,1950.0,3054.0,1795000.0,1512.1463080533474,3936.795201967461,522.613555422964,5.01086575100192
1021,5.0,2.0,1.0,HOUSE,HOUSE,Juprelle,4450,Rue Provinciale,194,,,2.0,50.7012416,5.5690379,1.0,3.0,0.0,1.0,40.0,0.0,0.0,1.0,200.0,0.0,658.0,200.0,TO_BE_DONE_UP,1934.0,684.0,239000.0,329.84584480894347,6286.182879761309,717.1221942944032,6.082124077391806
1022,2.0,2.0,2.0,HOUSE,HOUSE,Rhode-Saint-Genèse,1640,Dragonderstraat,77,,,1.0,50.74361649999999,4.3753,1.0,2.0,0.0,1.0,20.0,1.0,1.0,1.0,250.0,0.0,330.0,130.0,GOOD,1930.0,535.0,349000.0,464.7500325708272,5690.3883631367835,1515.6499677081426,5.369899978100135
1023,3.0,1.0,2.0,HOUSE,TOWN_HOUSE,Jette,1090,Rue Adolphe Vandenschrieck,50,,,3.0,50.87872280000001,4.3266719,1.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,65.0,203.0,GOOD,1953.0,0.0,399000.0,242.5961173957478,346.77893521651436,552.5898974469401,9.076959288363367
1024,6.0,3.0,3.0,HOUSE,APARTMENT_BLOCK,Saint-Gilles,1060,Rue de Hollande,50,,,3.0,50.8344195,4.339686299999999,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,170.0,287.0,GOOD,1931.0,0.0,550000.0,188.93610797088903,549.0185036004476,213.9992271683973,9.239406702192918
1026,3.0,1.0,2.0,HOUSE,HOUSE,Wezembeek-Oppem,1970,Avenue des Cygnes Sauvages,2,,,2.0,50.8602178,4.4854202,1.0,4.0,0.0,1.0,,0.0,0.0,1.0,200.0,0.0,571.0,155.0,TO_RENOVATE,1960.0,1876.0,598000.0,766.2157400446362,2111.477351600011,1422.4507661908835,6.622426934746556
1027,0.0,2.0,3.0,HOUSE,HOUSE,Uccle,1180,Avenue Wellington - Wellingtonlaan,160,,,3.0,50.7801759,4.376706800000001,1.0,3.0,0.0,1.0,20.0,1.0,1.0,1.0,150.0,0.0,293.0,245.0,AS_NEW,1956.0,0.0,965000.0,99.90526404021605,1808.6133829644116,864.7511895628767,8.084549932928185
1028,7.0,5.0,7.0,HOUSE,VILLA,Woluwe-Saint-Pierre,1150,Avenue des Pins Noirs,17,,,1.0,50.82397049999999,4.4726816,1.0,4.0,0.0,1.0,80.0,0.0,0.0,1.0,5135.0,1.0,6135.0,988.0,GOOD,1960.0,14568.0,2900000.0,485.78860046017854,1221.6569611276389,1914.5561188857168,7.2614731460441915
1029,2.0,1.0,1.0,APARTMENT,APARTMENT,TURNHOUT,2300,Duifhuisstraat,24,8,0.0,,51.3155674,4.9476901,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,95.0,GOOD,1969.0,0.0,175000.0,800.6182302460705,754.863689091607,513.5671782075492,8.086888448139135
1030,2.0,1.0,1.0,APARTMENT,APARTMENT,TURNHOUT,2300,Spoorwegstraat,69,2,1.0,2.0,51.3152275,4.934495,1.0,3.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,99.0,GOOD,1972.0,0.0,189000.0,793.8549153697176,762.0468242950581,1139.4297746114682,7.673875713569359
1031,3.0,1.0,1.0,APARTMENT,APARTMENT,WATERLOO,1410,Avenue des Sorbiers,73,6,2.0,5.0,50.7148222,4.3932449,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,122.0,AS_NEW,1960.0,1608.0,349000.0,435.9949971613892,5739.696393985772,337.66350250746655,6.193564335446503
1032,4.0,1.0,2.0,HOUSE,HOUSE,SINT-KATELIJNE-WAVER,2860,Ekelenhoek,63,,,,51.0554512,4.4881931,1.0,2.0,0.0,1.0,15.0,0.0,0.0,1.0,75.0,0.0,342.0,195.0,JUST_RENOVATED,1969.0,966.0,639000.0,578.5256604611423,1850.9514815816415,782.8945989543341,7.4727350656944935
1033,1.0,1.0,,HOUSE,CHALET,Durbuy,6940,Tier de Rinze,37,144,,,50.364076,5.4766584,0.0,4.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,350.0,28.0,,1975.0,158.0,32000.0,767.5964866722775,5248.057405483008,1643.8039507599417,4.880668717263668
1034,3.0,1.0,2.0,HOUSE,HOUSE,Hombeek,2811,Moerbeistraat,16,,,,51.0152258,4.4373949,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,158.0,TO_BE_DONE_UP,1974.0,651.0,320000.0,264.32119980058684,2854.379270928831,196.91143296254083,7.61337793100497
1035,3.0,0.0,0.0,HOUSE,HOUSE,STEKENE,9190,Kerkstraat,116,,,,51.21243399999999,4.0337909,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,GOOD,1948.0,563.0,337000.0,290.9216906028367,4680.438941132511,3535.8856463311436,4.254847314975455
1036,2.0,1.0,1.0,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,1200,Avenue de la Charmille,16,,9.0,14.0,50.8531256,4.4307303,1.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,,87.0,GOOD,1972.0,1606.0,260000.0,314.6122585340365,1033.4212209757243,435.71063464000423,8.601095751544134
1038,4.0,1.0,1.0,HOUSE,HOUSE,Mechelen,2800,Caputsteenstraat,148,,,,51.0332659,4.4917284,1.0,2.0,0.0,1.0,,0.0,0.0,1.0,37.0,0.0,125.0,153.0,JUST_RENOVATED,1930.0,473.0,320000.0,349.8229597351335,1443.5358795008283,313.69944953448214,8.362079167662948
1039,4.0,1.0,1.0,HOUSE,HOUSE,Arlon,6700,Markewee,1,,,2.0,49.6407996,5.7758163,1.0,4.0,0.0,1.0,20.0,0.0,0.0,1.0,1200.0,0.0,1396.0,150.0,TO_BE_DONE_UP,1967.0,751.0,395000.0,1942.8753302286595,3898.1267636690864,4020.3936882438943,2.1304859250864667
1040,3.0,1.0,1.0,HOUSE,VILLA,GENVAL,1332,Avenue Albert 1er,249,,,2.0,50.7254119,4.5111038,1.0,4.0,0.0,1.0,35.0,0.0,0.0,1.0,250.0,0.0,529.0,130.0,GOOD,1967.0,1406.0,430000.0,211.3332755677002,1514.96888824371,546.5710782372603,8.343862321589087
1041,3.0,1.0,2.0,HOUSE,HOUSE,Aubange Athus,6791,Rue Floréal,40,,,2.0,49.5606985,5.8344147,0.0,4.0,0.0,1.0,60.0,0.0,0.0,1.0,750.0,0.0,872.0,160.0,GOOD,1952.0,934.0,430000.0,247.64311558991116,4202.667780111306,376.20830778980405,6.617225120612712
1042,2.0,1.0,1.0,APARTMENT,APARTMENT,Deurne,2100,Ter Heydelaan,9,,4.0,4.0,51.2248599,4.4570517,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,94.0,AS_NEW,1960.0,0.0,179000.0,191.01627951569003,802.217290847547,278.1914009418953,9.02503916611945
1043,2.0,1.0,0.0,APARTMENT,APARTMENT,MORTSEL,2640,Edegemsestraat,65,,1.0,2.0,51.1691138,4.4473845,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,79.0,GOOD,1956.0,0.0,199000.0,223.99116662202692,111.18145089460775,275.08921309549083,9.443831335177231
1044,2.0,1.0,1.0,APARTMENT,APARTMENT,MORTSEL,2640,Mechelsesteenweg,47,1,1.0,5.0,51.1688065,4.4516127,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,81.0,GOOD,1967.0,0.0,219000.0,191.71288220733,408.5995897598153,256.22309435535817,9.30116770098011
1045,2.0,1.0,1.0,APARTMENT,APARTMENT,HERENTALS,2200,Zandstraat,22,B,2.0,3.0,51.1768708,4.8344024,1.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,72.0,GOOD,1973.0,0.0,235000.0,348.3355573330669,531.5070349878716,307.2499715428341,8.97638125253544
1046,3.0,2.0,2.0,APARTMENT,APARTMENT,TEMSE,9140,Kouterstraat,31,B,1.0,2.0,51.1279117,4.216584,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,116.0,AS_NEW,1960.0,602.0,249000.0,184.0330647847991,513.0581801108693,82.3231212194077,9.357701712733416
1047,2.0,1.0,1.0,APARTMENT,APARTMENT,ANTWERPEN,2000,Italiëlei,207B,504,5.0,,51.2217165,4.4167893,1.0,3.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,72.0,TO_BE_DONE_UP,1965.0,880.0,255000.0,81.10628023410668,393.5343862700795,282.0102996150797,9.44149516909775
1048,3.0,1.0,1.0,APARTMENT,APARTMENT,BERCHEM,2600,Fruithoflaan,39,6,3.0,7.0,51.18195000000001,4.4373798,1.0,,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,147.0,GOOD,1973.0,1901.0,299000.0,373.1088340214531,722.1570204644123,403.7756004616949,8.751899807353992
1049,2.0,1.0,0.0,APARTMENT,APARTMENT,BERCHEM,2600,Fruithoflaan,91,,1.0,12.0,51.1833428,4.4399697,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,120.0,AS_NEW,1969.0,2272.0,324000.0,517.1968616704697,708.9351146843082,465.4816666724792,8.527459663534847
1050,3.0,1.0,1.0,APARTMENT,APARTMENT,Mol,2400,Statiestraat,38,4,2.0,,51.1889341,5.1187929,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,110.0,GOOD,1961.0,0.0,249000.0,167.0742568480284,203.02380889252194,125.41508426609388,9.558275062096884
1051,3.0,1.0,2.0,HOUSE,TOWN_HOUSE,DEURNE,2100,Alfons Schneiderlaan,45,,,,51.2222141,4.4773585,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,290.0,255.0,TO_RENOVATE,1957.0,1762.0,395000.0,192.396176629807,481.40969492132274,111.20117235353598,9.348397852977017
1052,5.0,4.0,4.0,HOUSE,VILLA,Rhode-Saint-Genèse,1640,Avenue Des Chataigniers,5,,,2.0,50.75287,4.380914900000001,1.0,4.0,0.0,1.0,96.0,0.0,0.0,1.0,820.0,0.0,1063.0,395.0,AS_NEW,1965.0,0.0,1195000.0,443.8884372034836,4757.944288687992,477.5716721730905,6.089767635613295
1053,3.0,2.0,0.0,APARTMENT,APARTMENT,Antwerpen (2000),2000,Italiëlei,211,301,3.0,8.0,51.2215524,4.4170203,1.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,120.0,GOOD,1965.0,0.0,420000.0,68.96501961959767,401.1972837401498,262.52198380962886,9.46556712880735
1054,3.0,1.0,1.0,APARTMENT,APARTMENT,LEUVEN,3000,Tervuursevest,254,0102,1.0,,50.8745156,4.6865809,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,93.0,GOOD,1967.0,1258.0,395000.0,592.5073488563062,336.53689267163304,221.63825476633397,8.837873436566282
1055,5.0,1.0,,HOUSE,HOUSE,Vaux-sur-Sûre,6640,Chaussée de Saint-Hubert,3,,,2.0,49.9456336,5.6000811,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,1150.0,204.0,TO_RENOVATE,1950.0,470.0,168000.0,3842.646793504319,9131.905635339077,1972.8146242126327,2.684790250524911
1056,4.0,2.0,3.0,HOUSE,HOUSE,Desselgem,8792,Desselgem-Dries,82,,,,50.886093,3.3643641,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,295.0,TO_BE_DONE_UP,1935.0,779.0,375000.0,219.14024844240265,3513.4364928203336,2242.2041025510302,5.870719271829221
1057,1.0,1.0,1.0,APARTMENT,APARTMENT,Wemmel,1780,Avenue de Limburg Stirum,99,,2.0,3.0,50.90378159999999,4.3124177,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,58.0,GOOD,1960.0,0.0,189000.0,61.69693123280359,394.6861861687978,47.18197998414067,9.623158647587635
1058,2.0,1.0,1.0,APARTMENT,APARTMENT,ANTWERPEN,2100,Pieter Van Isackerlaan,13,3,1.0,2.0,51.2117636,4.458564,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,70.0,TO_BE_DONE_UP,1963.0,681.0,174900.0,302.1232014331926,1585.3895971779727,236.55600670278596,8.382538662168571
1059,3.0,1.0,1.0,APARTMENT,APARTMENT,HOBOKEN,2660,Weerstandlaan,61,2J,2.0,14.0,51.186165,4.3699661,1.0,,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,,90.0,GOOD,1969.0,770.0,175000.0,443.52850071813094,503.05492861200827,99.50890690382343,9.006919442031938
1060,2.0,1.0,1.0,APARTMENT,APARTMENT,ANTWERPEN,2020,Kruishofstraat,142,9v,9.0,15.0,51.1831149,4.3928787,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,104.0,AS_NEW,1961.0,857.0,199000.0,80.57396847426644,634.316146382102,665.628909039634,9.025938005086488
1061,3.0,1.0,1.0,APARTMENT,APARTMENT,NIVELLES,1400,Boulevard de la Fleur de Lys,3,13,1.0,3.0,50.6000655,4.3265323,1.0,2.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,,100.0,TO_BE_DONE_UP,1972.0,1296.0,219000.0,358.23021294257575,917.5700871827515,54.01753985010351,8.874634631387996
1062,3.0,1.0,1.0,APARTMENT,APARTMENT,BERCHEM,2600,De Roest d'Alkemadelaan,2,,7.0,12.0,51.1847354,4.4326298,1.0,,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,,90.0,GOOD,1972.0,1266.0,240000.0,164.62066919122535,328.69044642843255,637.6853704607202,9.13625522981893
1063,2.0,1.0,1.0,APARTMENT,APARTMENT,LIÈGE,4000,Boulevard Piercot,13,082,8.0,11.0,50.6355687,5.5716999,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,98.0,JUST_RENOVATED,1975.0,1115.0,275000.0,261.45758550454553,107.89687803921798,532.7244142183188,9.224309024488916
1064,2.0,1.0,1.0,APARTMENT,APARTMENT,ANTWERPEN,2018,Hemelstraat,33,V1,1.0,3.0,51.2093491,4.4101779,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.0,GOOD,1935.0,552.0,289000.0,265.84087819673675,248.64368317068144,115.36887123987195,9.402870459463982
1065,2.0,1.0,1.0,APARTMENT,APARTMENT,BERCHEM,2600,De Roest d'Alkemadelaan,7,19,3.0,15.0,51.1837954,4.4318016,1.0,,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,,86.0,JUST_RENOVATED,1970.0,984.0,289000.0,67.85017980256916,436.4180752544008,548.6547777519786,9.252817858258988
1066,3.0,1.0,1.0,APARTMENT,APARTMENT,DEURNE,2100,August Petenlei,36,5,0.0,3.0,51.2038653,4.4609274,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,,126.0,GOOD,1960.0,887.0,295000.0,194.43333047036566,1105.7521187270297,857.8593348934282,8.431681256959207
1067,1.0,,1.0,APARTMENT,APARTMENT,Ixelles,1050,Rue Major René Dubreucq - Majoor René Dubreucqstraat,34,,2.0,3.0,50.8373354,4.3680222,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,70.0,AS_NEW,1930.0,0.0,298000.0,88.52207024887304,104.45937285717346,364.89606952646665,9.569066944745742
1068,3.0,1.0,2.0,APARTMENT,APARTMENT,LIÈGE,4000,Boulevard Piercot,13,081,8.0,11.0,50.6355687,5.5716999,1.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,,162.0,GOOD,1975.0,1500.0,329000.0,261.45758550454553,107.89687803921798,532.7244142183188,9.224309024488916
1069,2.0,1.0,1.0,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,1150,Avenue Don Bosco - Don Boscolaan,19,5,4.0,4.0,50.8359238,4.4277641,1.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,,90.0,GOOD,1960.0,822.0,398000.0,94.1508017765,224.54705943212812,319.72012388914413,9.511620808750486
1070,3.0,3.0,3.0,APARTMENT,APARTMENT,ANTWERPEN 2018,2018,Mechelsesteenweg,215,6,6.0,8.0,51.2027548,4.412336,1.0,,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,,177.0,TO_BE_DONE_UP,1967.0,1808.0,495000.0,129.57109223854314,398.5753592439979,355.66623201502006,9.32441081617593
1071,3.0,2.0,1.0,APARTMENT,APARTMENT,Knokke,8300,Paul Parmentierlaan,220,21,2.0,5.0,51.3509547,3.2865581,1.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,105.0,JUST_RENOVATED,1965.0,1080.0,1195000.0,1021.7214685441324,1193.8900127526292,449.99977747618556,7.5417781817886125
1072,3.0,1.0,1.0,APARTMENT,APARTMENT,WILRIJK,2610,Prins Boudewijnlaan,84,glv,0.0,6.0,51.1782209,4.4240353,1.0,2.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,,129.0,JUST_RENOVATED,1963.0,0.0,395000.0,106.6326806878114,1210.1790443093662,476.9036564536787,8.733101291907554
1073,3.0,2.0,2.0,APARTMENT,APARTMENT,Knokke,8300,Sterrenlaan,10,3.3,3.0,7.0,51.3481819,3.2769418,1.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,,99.0,TO_RENOVATE,1968.0,1390.0,765000.0,538.6228747045247,1187.5237856066478,1031.3242037074515,7.802604174184569
1074,3.0,1.0,1.0,HOUSE,HOUSE,SINT-NIKLAAS,9100,Plezantstraat,342,,,,51.1727195,4.1247481,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,181.0,0.0,311.0,147.0,TO_RENOVATE,1936.0,418.0,205000.0,287.5666219138777,396.5492124030007,50.26026863594328,9.318704850088867
1075,3.0,1.0,1.0,HOUSE,HOUSE,AALST,9300,Guldenboomplein,27,,,3.0,50.9495398,4.0328145,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,145.0,144.0,GOOD,1935.0,0.0,235000.0,347.05556570343896,504.6184594880576,967.4449799653215,8.555883619426496
1076,3.0,2.0,3.0,HOUSE,HOUSE,Turnhout,2300,Ieperstraat,21,,,,51.317472,4.9359475,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,321.0,224.0,GOOD,1957.0,711.0,249000.0,524.4028333840134,546.3600702417075,1295.1155763905563,8.073145791066473
1077,3.0,1.0,1.0,HOUSE,HOUSE,TURNHOUT,2300,Bevrijdingstraat,36,,,,51.31812979999999,4.933711499999999,1.0,3.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,197.0,140.0,TO_BE_DONE_UP,1958.0,572.0,259000.0,544.9455718180968,471.8583955827472,1420.9052277816832,8.011563488666251
1078,3.0,1.0,1.0,HOUSE,HOUSE,TURNHOUT,2300,Hooghuisstraat,24,,,,51.3057677,4.953240699999999,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,193.0,104.0,GOOD,1965.0,404.0,259000.0,579.0402381663661,1436.055688977672,694.1033896064047,7.8078402967221265
1079,4.0,1.0,2.0,HOUSE,HOUSE,TURNHOUT,2300,Grimstedestraat,61,,,,51.3177523,4.953369599999999,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,60.0,0.0,196.0,148.0,TO_BE_DONE_UP,1957.0,706.0,269500.0,606.2354337490566,852.8382018551076,646.2799172633518,8.192274008922285
1080,4.0,1.0,2.0,APARTMENT,APARTMENT,SINT-NIKLAAS,9100,Mercatorstraat,106,2,1.0,4.0,51.1691173,4.149255399999999,1.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,,160.0,GOOD,1974.0,0.0,275000.0,296.7026433575011,1740.341676252643,191.2715769006017,8.316654306754502
1081,3.0,1.0,3.0,HOUSE,HOUSE,STEKENE,9190,Brugstraat,14,,,,51.20158619999999,4.0352681,1.0,2.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,237.0,225.0,TO_BE_DONE_UP,1969.0,0.0,279000.0,190.20352084048722,4206.556888321734,2686.355996811596,5.151120048790464
1082,3.0,1.0,2.0,HOUSE,HOUSE,Saint-Nicolas,4420,Rue Voie des Vaux,262,,,2.0,50.6329643,5.5084757,1.0,4.0,1.0,1.0,20.0,0.0,0.0,1.0,492.0,0.0,600.0,141.0,AS_NEW,1958.0,872.0,289000.0,98.87651324838193,1525.6606354489077,2377.7426930551796,7.265895763332767
1083,2.0,1.0,1.0,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,1200,,,,3.0,3.0,50.968024543115696,4.162255506509265,1.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,78.0,JUST_RENOVATED,1973.0,0.0,330000.0,957.3946434289476,1391.4145859762198,1896.7071449708747,6.531392654796673
1084,3.0,0.0,3.0,HOUSE,APARTMENT_BLOCK,ANTWERPEN,2140,Schildstraat,33,,,3.0,51.2111765,4.4356913,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,84.0,156.0,TO_RENOVATE,1932.0,530.0,359900.0,705.1287037053648,357.71011690653313,211.97764748120218,8.680036552134355
1085,4.0,3.0,3.0,HOUSE,APARTMENT_BLOCK,Deurne,2100,Ter Heydelaan,98,,,3.0,51.2261807,4.4605729,1.0,2.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,160.0,222.0,TO_RENOVATE,1938.0,1498.0,394000.0,29.264931872861574,544.63416355801,442.989600733183,9.302564247975388
1086,3.0,3.0,0.0,HOUSE,APARTMENT_BLOCK,DEURNE,2100,Frans Messingstraat,40,,,,51.2266018,4.4685137,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,107.0,217.0,GOOD,1935.0,922.0,419000.0,200.515998122868,58.20303670336647,687.5839440021399,9.235454015365839
1087,4.0,2.0,3.0,HOUSE,HOUSE,Overijse,3090,Terhulpensesteenweg,600,,,1.0,50.7428551,4.511547,1.0,4.0,0.0,1.0,18.0,0.0,0.0,1.0,700.0,0.0,1422.0,234.0,GOOD,1959.0,3013.0,675000.0,815.0257883763055,779.0979530327656,2386.9298482179524,6.802613747997781
1088,3.0,1.0,,HOUSE,HOUSE,Outer,9406,Zevenkotenstraat,56,,,3.0,50.8389818,3.9829017,1.0,4.0,0.0,1.0,,0.0,0.0,1.0,1311.0,0.0,1489.0,125.0,TO_BE_DONE_UP,1958.0,0.0,340000.0,1136.154463521957,4447.2612703540135,941.695777177165,4.892489350283272
1089,3.0,1.0,2.0,HOUSE,HOUSE,Heule,8501,Izegemsestraat,162,,,2.0,50.83951649999999,3.2574254,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,184.0,AS_NEW,1950.0,976.0,345000.0,485.5765201002477,763.2858598784903,778.9871118606947,8.324382658706881
1090,3.0,1.0,1.0,HOUSE,VILLA,Torhout,8820,Boudewijn Hapkenstraat,6,,,2.0,51.0674908,3.0978428,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,234.0,AS_NEW,1954.0,985.0,395000.0,264.7874890718062,446.35414666582227,1154.746025202253,8.579549899992209
1091,2.0,1.0,2.0,HOUSE,HOUSE,Antwerpen,2140,Luchtvaartstraat,38,,,2.0,51.1967216,4.4548249,0.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,460.0,381.0,AS_NEW,1969.0,0.0,495000.0,334.08295031776237,365.58592438567,132.34968743582522,9.22259899169532
1092,0.0,2.0,4.0,HOUSE,MIXED_USE_BUILDING,PETEGEM-AAN-DE-LEIE,9800,,,,,,50.968024543115696,4.162255506509265,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,328.0,157.0,GOOD,1967.0,0.0,550000.0,957.3946434289476,1391.4145859762198,1896.7071449708747,6.531392654796673
1093,4.0,1.0,2.0,HOUSE,HOUSE,SAINT-NICOLAS,4420,Rue Dieudonné Jacobs,112,,,,50.6276845,5.514391799999999,1.0,,0.0,1.0,25.0,0.0,0.0,1.0,50.0,0.0,202.0,138.0,GOOD,1932.0,406.0,229000.0,304.98516438241603,1870.191539497067,2473.462052174334,6.697584053042512
1094,2.0,1.0,1.0,APARTMENT,APARTMENT,Ekeren,2180,Boterbloemlaan,51,201,0.0,2.0,51.2800467,4.4440743,1.0,3.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,,81.0,GOOD,1971.0,686.0,219000.0,710.5927580082362,1011.9963919720849,1948.3279787443425,7.078993408844734
1095,1.0,,1.0,APARTMENT,APARTMENT,Ixelles,1050,Avenue George Bergmann - George Bergmannlaan,1,,1.0,,50.8102331,4.3937986,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,55.0,AS_NEW,1955.0,875.0,228000.0,172.9483486380711,778.3783469858348,345.51381069892346,9.020140763359398
1096,2.0,1.0,1.0,APARTMENT,APARTMENT,Deinze,9800,Tolpoortstraat,28,7,3.0,6.0,50.982094,3.5288455,1.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,80.0,GOOD,1969.0,0.0,249000.0,338.76128219670704,244.771517461568,162.9234946933576,9.27652161563444
1097,2.0,1.0,1.0,APARTMENT,APARTMENT,Uccle,1180,Avenue du Lycée Français,8,,3.0,6.0,50.7895256,4.3452716,1.0,3.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,,98.0,TO_RENOVATE,1958.0,0.0,310000.0,287.88535556080353,1413.339028761426,1171.868083150072,7.892681451311263
1098,3.0,1.0,2.0,HOUSE,HOUSE,Heist-Op-Den-Berg,2220,Westerlosesteenweg,55,,,,51.0728886,4.742069499999999,0.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,2010.0,206.0,TO_RENOVATE,1965.0,0.0,485000.0,709.5902006493864,951.0212872907218,1573.3871353815284,7.370940784019318
1099,3.0,1.0,1.0,HOUSE,HOUSE,Hulshout,2235,Grote baan,373,,,,51.07093649999999,4.8182108,1.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,965.0,158.0,GOOD,1959.0,0.0,495000.0,2136.7068150840396,3458.2904042825744,1181.534123917329,4.057841227754678
